date,link,negative,positive,uncertainty,litigious,strong_modal,weak_modal,constraining,Company,CIK,sentiment_score
2017-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000110852417000020/crmq2fy1810-q.htm,736,275,768,393,108,453,314,Salesforce Inc,1108524,-0.4559841740850643
2017-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000110852417000012/crmq1fy1810-q.htm,715,255,719,354,97,433,304,Salesforce Inc,1108524,-0.4742268041237113
2016-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000110852416000128/crmq3fy1710-q.htm,777,346,888,389,107,441,313,Salesforce Inc,1108524,-0.383793410507569
2016-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000110852416000085/crmq2fy1710-q.htm,749,304,833,376,116,429,310,Salesforce Inc,1108524,-0.4226020892687559
2016-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000110852416000066/crmq1fy1710-q.htm,671,281,761,349,93,422,291,Salesforce Inc,1108524,-0.4096638655462185
2015-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000110852415000034/crmq3fy1610-q.htm,776,321,785,392,100,430,302,Salesforce Inc,1108524,-0.41476754785779396
2015-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000110852415000025/crmq2fy1610-q.htm,758,287,767,377,106,417,278,Salesforce Inc,1108524,-0.4507177033492823
2015-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000110852415000014/crmq1fy1610-q.htm,691,265,704,332,97,403,268,Salesforce Inc,1108524,-0.4456066945606695
2014-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000110852414000023/crm-20141031x10q.htm,658,280,716,323,101,392,256,Salesforce Inc,1108524,-0.40298507462686567
2014-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000110852414000009/crm-2014731x10q.htm,645,262,688,327,103,386,237,Salesforce Inc,1108524,-0.422271223814774
2014-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000144530514002370/crm-2014430x10q.htm,643,232,657,310,96,376,231,Salesforce Inc,1108524,-0.4697142857142857
2013-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312513453124/d596888d10q.htm,715,263,756,335,143,406,258,Salesforce Inc,1108524,-0.4621676891615542
2013-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312513354101/d548588d10q.htm,686,280,767,338,150,408,263,Salesforce Inc,1108524,-0.42028985507246375
2013-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000119312513235664/d511576d10q.htm,664,242,687,319,131,395,226,Salesforce Inc,1108524,-0.46578366445916114
2012-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312512483959/d434718d10q.htm,605,234,607,265,91,282,170,Salesforce Inc,1108524,-0.44219308700834326
2012-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312512377656/d378216d10q.htm,562,226,568,276,77,285,165,Salesforce Inc,1108524,-0.4263959390862944
2012-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000119312512249119/d334385d10q.htm,545,193,536,264,71,278,163,Salesforce Inc,1108524,-0.47696476964769646
2011-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312511324675/d238283d10q.htm,583,256,654,287,97,326,173,Salesforce Inc,1108524,-0.38974970202622167
2011-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312511241110/d10q.htm,575,245,626,281,96,326,174,Salesforce Inc,1108524,-0.4024390243902439
2011-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000119312511151778/d10q.htm,517,214,577,256,94,313,169,Salesforce Inc,1108524,-0.41450068399452805
2010-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312510268895/d10q.htm,557,199,573,276,94,319,186,Salesforce Inc,1108524,-0.47354497354497355
2010-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312510207193/d10q.htm,554,190,563,275,89,313,186,Salesforce Inc,1108524,-0.489247311827957
2010-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000095013010001306/d10q.htm,567,186,524,297,85,313,180,Salesforce Inc,1108524,-0.5059760956175299
2009-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312509242413/d10q.htm,519,167,473,243,57,272,174,Salesforce Inc,1108524,-0.5131195335276968
2009-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312509180950/d10q.htm,517,164,468,235,55,272,169,Salesforce Inc,1108524,-0.5183553597650514
2009-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000119312509119430/d10q.htm,529,164,468,234,55,281,176,Salesforce Inc,1108524,-0.5266955266955267
2008-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312508243442/d10q.htm,481,188,470,200,76,248,180,Salesforce Inc,1108524,-0.43796711509715996
2008-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312508183002/d10q.htm,445,181,444,181,63,246,175,Salesforce Inc,1108524,-0.4217252396166134
2008-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000119312508121851/d10q.htm,433,165,413,175,58,248,172,Salesforce Inc,1108524,-0.44816053511705684
2007-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312507250417/d10q.htm,506,193,435,175,66,271,181,Salesforce Inc,1108524,-0.44778254649499283
2007-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312507185336/d10q.htm,566,177,431,222,65,269,180,Salesforce Inc,1108524,-0.5235531628532974
2007-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000119312507118825/d10q.htm,539,166,420,210,67,262,177,Salesforce Inc,1108524,-0.5290780141843971
2006-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312506238445/d10q.htm,711,189,445,350,73,254,191,Salesforce Inc,1108524,-0.58
2006-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312506176211/d10q.htm,701,164,449,315,71,254,188,Salesforce Inc,1108524,-0.6208092485549133
2006-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000119312506116421/d10q.htm,684,157,433,307,65,249,173,Salesforce Inc,1108524,-0.6266349583828775
2005-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312505229314/d10q.htm,591,175,435,254,69,251,156,Salesforce Inc,1108524,-0.5430809399477807
2005-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312505171607/d10q.htm,599,155,437,250,75,256,158,Salesforce Inc,1108524,-0.5888594164456233
2005-04-30,https://www.sec.gov/Archives/edgar/data/1108524/000119312505111788/d10q.htm,580,146,407,241,71,243,146,Salesforce Inc,1108524,-0.5977961432506887
2004-10-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312504201626/d10q.htm,530,133,418,192,57,259,143,Salesforce Inc,1108524,-0.5987933634992458
2004-07-31,https://www.sec.gov/Archives/edgar/data/1108524/000119312504146497/d10q.htm,506,126,401,161,61,249,128,Salesforce Inc,1108524,-0.6012658227848101
